2024-08-27 18:09:36,970 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-27 18:09:36,971 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: stop_status
2024-08-27 18:09:37,176 DEBUG   SenderThread:4148746 [sender.py:send():391] send: telemetry
2024-08-27 18:09:37,257 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-27 18:09:37,258 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: log_artifact
2024-08-27 18:09:37,386 INFO    wandb-upload_0:4148746 [upload_job.py:push():130] Uploaded file /tmp/tmpckqpdp9awandb/trt6v9d0-wandb-metadata.json
2024-08-27 18:09:37,553 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: partial_history
2024-08-27 18:09:37,555 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: partial_history
2024-08-27 18:09:37,555 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: partial_history
2024-08-27 18:09:37,555 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: partial_history
2024-08-27 18:09:37,556 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: partial_history
2024-08-27 18:09:37,557 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: server_info
2024-08-27 18:09:37,578 INFO    Thread-12 :4148746 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/conda-environment.yaml
2024-08-27 18:09:37,578 INFO    Thread-12 :4148746 [dir_watcher.py:_on_file_created():271] file/dir created: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/requirements.txt
2024-08-27 18:09:37,579 INFO    Thread-12 :4148746 [dir_watcher.py:_on_file_created():271] file/dir created: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/wandb-metadata.json
2024-08-27 18:09:37,579 INFO    Thread-12 :4148746 [dir_watcher.py:_on_file_created():271] file/dir created: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/media/table/complete_results_0_464f60c42c648c69b000.table.json
2024-08-27 18:09:37,580 INFO    Thread-12 :4148746 [dir_watcher.py:_on_file_created():271] file/dir created: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/media/table
2024-08-27 18:09:37,580 INFO    Thread-12 :4148746 [dir_watcher.py:_on_file_created():271] file/dir created: /home/joao/Desktop/shift-layer/wandb/run-20240827_180931-96zzae2c/files/media
2024-08-27 18:09:38,398 INFO    wandb-upload_0:4148746 [upload_job.py:push():130] Uploaded file /tmp/tmpckqpdp9awandb/z6uk1fug-media/table/complete_results_0_464f60c42c648c69b000.table.json
2024-08-27 18:09:38,659 INFO    wandb-upload_1:4148746 [upload_job.py:push():88] Uploaded file /home/joao/.local/share/wandb/artifacts/staging/tmp5vtdwdep
2024-08-27 18:09:39,285 INFO    SenderThread:4148746 [sender.py:send_request_log_artifact():1537] logged artifact run-96zzae2c-complete_results - {'id': 'QXJ0aWZhY3Q6MTE2Nzk5ODA4MA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNzcwMzIyMw==', 'latestArtifact': None}}
2024-08-27 18:09:39,285 DEBUG   SenderThread:4148746 [sender.py:send():391] send: files
2024-08-27 18:09:39,286 INFO    SenderThread:4148746 [sender.py:_save_file():1466] saving file media/table/complete_results_0_464f60c42c648c69b000.table.json with policy now
2024-08-27 18:09:39,287 DEBUG   SenderThread:4148746 [sender.py:send():391] send: history
2024-08-27 18:09:39,287 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: summary_record
2024-08-27 18:09:39,293 INFO    SenderThread:4148746 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-27 18:09:39,294 DEBUG   SenderThread:4148746 [sender.py:send():391] send: history
2024-08-27 18:09:39,294 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: summary_record
2024-08-27 18:09:39,294 INFO    SenderThread:4148746 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-27 18:09:39,295 DEBUG   SenderThread:4148746 [sender.py:send():391] send: history
2024-08-27 18:09:39,295 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: summary_record
2024-08-27 18:09:39,301 INFO    SenderThread:4148746 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-27 18:09:39,301 DEBUG   SenderThread:4148746 [sender.py:send():391] send: history
2024-08-27 18:09:39,301 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: summary_record
2024-08-27 18:09:39,301 INFO    SenderThread:4148746 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-27 18:09:39,301 DEBUG   SenderThread:4148746 [sender.py:send():391] send: history
2024-08-27 18:09:39,301 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: summary_record
2024-08-27 18:09:39,302 INFO    SenderThread:4148746 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-27 18:09:39,302 DEBUG   SenderThread:4148746 [sender.py:send():391] send: telemetry
